""	"TR_AG_1"	"TR_AG_2"	"TR_AG_3"	"TR_SH_1"	"TR_SH_2"	"TR_SH_3"
"Clec7a"	14.1240823626747	8.616918977153	16.8661826418154	17.709881374148	4.88658444401668	17.090889253443
"Clec9a"	4.34587149620759	0.783356270650273	0.992128390695025	0	0	1.06818057834019
"Clgn"	3.25940362215569	1.56671254130055	1.98425678139005	1.10686758588425	4.88658444401668	4.27272231336075
"Clhc1"	195.564217329341	245.973868984186	213.30760399943	351.983892311191	142.688265765287	398.43135572089
"Clic1"	9181.74000361258	7907.19819594386	9001.58088877596	6553.76297602063	7289.80667358409	7469.78678433292
"Clic3"	14.1240823626747	14.1004128717049	12.8976690790353	11.0686758588425	18.5690208872634	21.3636115668037
"Clic4"	13086.5055429551	11379.8165437365	13164.5516161323	13646.5704663669	12962.1538961987	12638.7126029211
"Clic5"	128.203209138124	125.337003304044	123.023920446183	386.296787473602	215.987032425537	371.726841262385
"Clint1"	5134.64717276927	4352.32743973292	4979.49239289833	4364.37889114159	4366.65185917331	4023.83623860748
"Clip1"	3531.02059066867	3762.46016793326	3367.28375801891	3886.21209403959	5197.37121465614	3393.60969738677
"Clip2"	739.884622229342	1099.83220399298	829.419334621041	599.922231549262	1211.87294211614	588.567498665443
"Clip3"	2092.53712542395	1829.13689196839	2116.20985735249	1496.4849761155	2156.93837358896	1433.49833613253
"Clip4"	1.0864678740519	3.13342508260109	0.992128390695025	2.21373517176849	1.95463377760667	4.27272231336075
"Clk1"	334.632105207984	456.696705789109	360.142605822294	533.510176396207	455.429670182355	482.817621409764
"Clk2"	406.33898489541	424.579098692448	437.528620296506	471.525591586689	386.040171077318	459.31764868628
"Clk3"	976.734618772655	1123.33289211249	996.096904257805	1016.10444384174	1270.51195544434	946.407992409405
"Clk4"	585.606184113973	413.612110903344	636.946426826206	516.907162607943	495.499662623292	550.112997845196
"Clmn"	51.0639900804392	230.30674357118	45.6379059719711	513.586559850291	314.696038194674	419.794967287693
"Clmp"	23.9022932291417	893.809504811962	40.677264018496	27.6716896471062	162.234603541354	18.1590698317832
"Cln3"	146.673162997006	76.7689145237268	135.921589525218	30.9922924047589	25.4102391088868	37.3863202419065
"Cln5"	1334.18254933573	1817.38654790863	1492.16109960532	1645.91210020988	1977.11206604915	1701.61166129592
"Cln6"	669.264210415969	1003.479382703	718.300954863198	639.769464641095	1101.43613368136	656.931055679215
"Cln8"	865.914895619362	1051.26411521267	933.592815644018	1112.40192381367	1283.21707499878	1016.90791057986
"Clnk"	14.1240823626747	3.13342508260109	16.8661826418154	12.1755434447267	67.4348653274302	13.8863475184224
"Clns1a"	1459.1263548517	1362.25655466083	1497.12174155879	1547.40088506618	1253.89756833468	1561.68000553335
"Clock"	1531.91970241317	1500.91061456592	1682.64975061876	1504.23304921669	1503.11337497953	1275.40761053818
"Clp1"	252.06054678004	343.89340281547	258.945509971401	328.739673007621	323.491890193904	336.476882177159
"Clpb"	886.557785226348	995.645819996497	876.049368983707	1218.66121205856	1142.4834430111	1148.2941217157
"Clpp"	2219.65386668803	1420.22491868895	2010.05211954812	1710.11042019116	1479.65776964825	1813.77062202164
"Clptm1"	4773.93983858404	3466.35149762746	4448.70370387649	3978.08210366798	4365.67454228451	3849.72280433803
"Clptm1l"	5749.58798948264	4226.99043642887	5940.86480348181	5135.86559850291	5037.0912448924	5148.6303875997
"Clpx"	1025.62567310499	1350.50621060107	1128.04998022024	902.097082495661	1783.60332206609	914.3625750592
"Clspn"	1149.48301074691	1729.6506455958	1193.53045400611	1783.16368085952	847.333742592493	1624.70265965542
"Clstn1"	2596.65821898403	4351.54408346227	2590.44722810471	2704.07751231522	3855.51512632916	2657.63327891038
"Clstn2"	1.0864678740519	0	0.992128390695025	2.21373517176849	0	0
"Clstn3"	59.7557330728543	14.8837691423552	101.197095850893	21.0304841318007	140.73363198768	39.5226813985869
"Clta"	7755.20768498244	5886.13901766615	7687.01077110505	6295.8628285096	4950.1100417889	6708.17403197637
"Cltb"	2117.52588652715	1576.11281654835	2112.24134378971	1910.45345323621	1990.7945024924	2034.88400173806
"Cltc"	18760.0407812541	26889.4873463413	19887.2135914818	26533.8297688172	24964.5826075924	22847.3143901182
"Clu"	581.260312617765	967.444994253087	593.292777635625	1617.13354297689	1340.87877143818	1875.72509556537
"Cluap1"	295.519261742116	313.342508260109	348.237065133954	303.281718532284	226.737518202374	328.999618128777
"Cluh"	3547.31760877944	4197.22289814416	3606.38670017642	4942.16377097316	3267.17035926955	4625.22190421301
"Clvs1"	275.962840009182	390.111422783836	382.96155880828	174.885078569711	282.444580864164	149.545280967626
"Clvs2"	7.60527511836328	9.40027524780328	19.8425678139005	7.74807310118973	8.79585199923003	13.8863475184224
"Clybl"	148.84609874511	193.488998850617	146.835001822864	178.205681327364	224.782884424767	239.272449548202
"Cma1"	1.0864678740519	0.783356270650273	0.992128390695025	3.32060275765274	0	4.27272231336075
"Cma2"	0	0	1.98425678139005	0	0.977316888803337	0
"Cmah"	0	7.83356270650273	1.98425678139005	12.1755434447267	10.7504857768367	8.54544462672149
"Cmas"	1202.71993657545	980.762050854142	1308.61734732674	1337.09604374817	2127.61886692486	1357.65751507038
"Cmbl"	286.827518749701	202.10591782777	288.709361692252	138.358448235531	220.873616869554	171.97707311277
"Cmc1"	534.542194033533	415.178823444645	485.150783049867	326.525937835853	455.429670182355	422.999509022714
"Cmc2"	611.681413091218	512.315001005279	504.993350863768	532.403308810323	478.885275513635	706.067362282863
"Cmip"	2038.21373172136	1584.7297355255	1918.77630760418	1933.69767253978	2188.21251403067	1872.52055383035
"Cmklr1"	21.7293574810379	49.3514450509672	16.8661826418154	13.282411030611	176.894356873404	11.7499863617421
"Cml1"	58.6692651988024	72.8521331704754	93.2600687253323	63.0914523954021	64.5029146610202	73.7044599054729
"Cml2"	0	0	0	3.32060275765274	0	1.06818057834019
"Cml3"	0	9.40027524780328	0	1.10686758588425	3.90926755521335	0
"Cml5"	0	1.56671254130055	0	0	0	0
"Cmpk1"	2555.37243977006	2184.78063884361	2557.70699121177	2180.52914419197	2290.83078735502	2277.36099302128
"Cmpk2"	134.722016382435	495.864519321623	155.764157339119	666.334286702317	6.84121822162336	667.612861462617
"Cmss1"	409.598388517565	296.108670305803	384.94581558967	457.136312970194	180.803624428617	529.817566856732
"Cmtm3"	3299.60293349561	3225.07776626717	3174.81085022408	3375.94613694695	4257.19236762733	3477.99596307565
"Cmtm4"	2912.82037033314	2600.74281855891	2980.35368564785	2246.94119934502	3224.16841616221	2126.74753147531
"Cmtm6"	927.84356444032	890.676079729361	973.277951271819	674.082359803507	854.174960814116	639.840166425772
"Cmtm7"	975.648150898604	921.226974284721	989.15200552294	950.799256274568	869.81203103497	996.612479591394
"Cmtm8"	13.0376144886228	17.233837954306	3.9685135627801	19.9236165459164	46.9112106625602	16.0227086751028
"Cmtr1"	4750.03754535489	3485.15204812307	4688.79877442469	3940.44860574792	2560.57024866474	3786.70015021596
"Cmtr2"	620.373156083633	480.980750179268	681.592204407482	607.670304650452	454.452353293552	618.476554858968
"Cmya5"	9.77821086646707	13.3170566010546	9.92128390695025	22.1373517176849	2.93195066641001	9.61362520506168
"Cnbd2"	596.470862854492	489.597669156421	507.969736035853	387.403655059486	679.235237718319	481.749440831424
"Cnbp"	12207.5530328471	11575.6556113991	12378.7859307018	13659.8528773975	11412.1293105566	14472.7786559312
"Cndp1"	4.34587149620759	0	2.97638517208507	0	4.88658444401668	1.06818057834019
"Cndp2"	2494.53023882316	1598.83014839721	2271.97401469161	1069.23408796418	2032.81912871094	1310.65756962341
"Cnep1r1"	1301.58851311417	1431.19190647805	1439.57829489848	1266.25651825158	1449.36094609535	1401.45291878232
"Cnfn"	0	0	0	0	0	2.13636115668037
"Cnga3"	8.69174299241518	0	1.98425678139005	1.10686758588425	0	2.13636115668037
"Cnga4"	0	1.56671254130055	0.992128390695025	1.10686758588425	0	1.06818057834019
"Cngb1"	66.2745403171657	148.054335152902	67.4647305672617	11.0686758588425	72.3214497714469	21.3636115668037
"Cngb3"	3.25940362215569	0.783356270650273	3.9685135627801	0	0	2.13636115668037
"Cnih1"	2555.37243977006	2856.90031906155	2358.28918468207	3176.70997148779	2467.72514422843	3050.72373173957
"Cnih2"	42.372247088024	83.8191209595792	39.685135627801	74.1601282542446	205.236546648701	102.545335520658
"Cnih3"	2.17293574810379	1.56671254130055	3.9685135627801	0	0	0
"Cnih4"	1165.78002885769	1053.61418402462	1276.8692388245	924.234434213346	1052.57028924119	1069.24875891853
"Cnksr1"	14.1240823626747	21.1506193075574	15.8740542511204	35.4197627482959	17.5917039984601	50.2044871819888
"Cnksr2"	3.25940362215569	0	0.992128390695025	0	0	0
"Cnksr3"	264.011693394611	835.841140783841	281.764462957387	420.609682636014	626.460125722939	459.31764868628
"Cnn1"	622.546091831737	245.190512713535	605.198318323965	327.632805421737	2105.14057848239	417.658606131013
"Cnn2"	5804.99785105929	5451.37628745525	5805.93534234728	8031.4312031761	7948.51825663754	7865.01359831879
"Cnn3"	8558.10744390679	7122.27521275228	8371.57936068462	8055.78229006555	7982.72434774565	8318.99034411337
"Cnnm1"	11.9511466145709	36.8177447205628	28.7717233301557	3.32060275765274	19.5463377760667	7.47726404838131
"Cnnm2"	210.774767566068	319.609358425311	201.40206331109	271.182558541641	573.685013727559	289.476936730191
"Cnnm3"	368.312609303593	357.993815687175	338.315781227003	344.235819210001	413.405043963811	259.567880536665
"Cnnm4"	593.211459232336	355.643746875224	592.30064924493	498.090413647911	458.361620848765	405.908619769271
"Cnot1"	8635.24666296448	10217.3158380915	8815.0607513253	13414.1282733312	10197.324417774	11472.2594113736
"Cnot10"	989.772233261278	1236.13619508613	924.663660127763	1179.92084655261	970.475670581713	1028.6578969416
"Cnot11"	771.392190576847	877.359023128306	755.009705318914	837.898762514375	705.622793716009	827.839948213645
"Cnot2"	1509.10387705809	1659.14858123728	1511.01153902852	2346.5592820746	1386.81266521193	2225.02014468261
"Cnot3"	1795.93139580779	1745.31777100881	1700.50806165127	2064.30804767412	1836.37843406147	1988.95223686943
"Cnot4"	824.62911640539	902.426423789115	875.057240593012	978.470945921674	900.108854587873	1020.11245231488
"Cnot6"	7227.18429819322	4845.05853397194	7463.78188319867	5942.77206861252	6026.13593636137	5395.38010119628
"Cnot6l"	1940.43162305669	1577.67952908965	2049.73725517592	1858.43067669965	1671.21187985371	1534.97549107485
"Cnot7"	2429.34216638004	2040.64308504396	2404.91921904474	2301.17771105335	2817.60459042002	2541.2015958713
"Cnot8"	2189.23276621457	1613.71391753956	2146.96583746403	1731.14090432296	2145.21057092332	2032.74764058137
"Cnp"	712.722925378044	748.105238471011	756.001833709609	495.876678476143	801.399848818736	494.567607771506
"Cnppd1"	1565.60020650878	1270.60387099474	1560.61795856327	1831.86585463843	1426.88265765287	1832.99787243176
"Cnpy1"	0	0.783356270650273	0	0	0.977316888803337	0
"Cnpy2"	1596.02130698224	1604.31364229176	1470.33427501003	1616.026675391	1933.132806053	2135.29297610203
"Cnpy3"	1719.87864462415	1493.07705185942	1611.21650648872	1042.66926590296	1282.23975810998	1107.70325973877
"Cnpy4"	919.151821447905	965.878281711787	970.301566099734	900.990214909777	994.908592801797	824.635406478624
"Cnr1"	2.17293574810379	1.56671254130055	0	0	0	1.06818057834019
"Cnr2"	3.25940362215569	0	2.97638517208507	2.21373517176849	0	2.13636115668037
"Cnrip1"	101.041512286826	305.508945553607	92.2679403346373	8.85494068707398	109.459491545974	3.20454173502056
"Cnst"	509.55343293034	544.43260810194	507.969736035853	544.57885225505	640.142562166185	473.203996204703
"Cntd1"	420.463067258084	378.361078724082	462.331830063882	315.45726197701	489.635761290472	355.704132587282
"Cntf"	6.51880724431138	1.56671254130055	4.96064195347512	4.42747034353699	12.7051195544434	5.34090289170093
"Cntfr"	0	18.8005504956066	0	5.53433792942124	13.6824364432467	3.20454173502056
"Cntln"	570.395633877246	580.466996551852	615.119602230915	490.342340546722	387.017487966121	431.544953649435
"Cntn1"	1.0864678740519	0	0	0	0	0
"Cntn2"	0	0	0.992128390695025	0	6.84121822162336	0
"Cntn3"	0	0	0	1.10686758588425	0	0
"Cntn4"	0	3.91678135325137	0.992128390695025	0	1.95463377760667	1.06818057834019
"Cntn5"	0	0.783356270650273	0	0	0.977316888803337	0
"Cntn6"	8.69174299241518	0	5.95277034417015	0	0.977316888803337	2.13636115668037
"Cntnap1"	305.297472608583	561.666446056246	261.921895143487	115.114228931962	551.206725285082	132.454391714183
"Cntnap2"	0	0	0	1.10686758588425	0.977316888803337	0
"Cntnap3"	0	14.8837691423552	0	22.1373517176849	1.95463377760667	25.6363338801645
"Cntnap4"	0	0.783356270650273	0	0	0.977316888803337	0
"Cntnap5a"	0	2.35006881195082	0.992128390695025	0	0	0
"Cntnap5b"	0	0	0	0	0.977316888803337	0
"Cntrob"	785.516272939522	731.654756787355	706.395414174858	915.379493526272	800.422531929933	945.339811831065
"Coa3"	1622.09653595948	1189.13481884711	1619.15353361428	1310.53122168695	1523.6370296444	1775.31612120139
"Coa4"	89.0903656722556	56.4016514868197	70.4411157393468	59.7708496377493	67.4348653274302	68.3635570137719
"Coa5"	2384.79698354391	2046.12657893851	2328.52533296122	2079.8041938765	1674.14383052012	1964.3840835676
"Coa6"	456.316507101797	363.477309581727	491.103553394037	439.426431596046	390.926755521335	513.79485818163
"Coa7"	259.665821898403	235.790237465732	260.929766752792	358.625097826496	205.236546648701	371.726841262385
"Coasy"	1436.31052949661	928.277180720574	1556.64944500049	1234.15735826094	1260.7387865563	1345.90752870864
"Cobl"	32.5940362215569	48.5680887803169	54.5670614882264	192.594959943859	173.962406206994	196.545226414594
"Cobll1"	3747.22769760499	6062.39417856246	3874.26136566407	4695.33229932098	5922.54034614822	3981.10901547387
"Coch"	1.0864678740519	0	0	1.10686758588425	0	2.13636115668037
"Cog1"	1302.67498098822	1529.11144030933	1178.64852814569	1266.25651825158	1297.87682833083	1231.61220682624
"Cog2"	1353.73897106866	1131.94981108964	1307.62521893604	1216.44747688679	1470.86191764902	1288.22577747826
"Cog3"	790.948612309781	1071.63137824957	778.820786695595	956.333594203989	977.316888803337	1055.3624114001
"Cog4"	2602.09055835429	2589.7758307698	2628.14810695112	2627.7036488892	3091.25331928495	2613.83787519844
"Cog5"	638.843109942516	545.21596437259	613.135345449525	495.876678476143	659.688899942252	533.022108591753
"Cog6"	744.23049372555	911.043342766268	736.159265895708	947.478653516916	890.33568569984	923.976200264261
"Cog7"	702.944714511577	609.451178565913	671.670920500532	628.700788782252	731.033032824896	592.840220978803
"Cog8"	2242.46969204312	1605.09699856241	1995.17019368769	2250.26180210267	1708.34992162823	2153.45204593382
"Coil"	277.049307883234	386.977997701235	233.150171813331	317.670997148779	261.920926199294	341.81778506886
"Col10a1"	1.0864678740519	1.56671254130055	2.97638517208507	7.74807310118973	0.977316888803337	3.20454173502056
"Col11a1"	3759.17884421956	2343.80196178562	3885.17477796172	1250.7603720492	5479.81579552031	1180.33953906591
"Col11a2"	29.3346325994012	52.4848701335683	13.8897974697303	19.9236165459164	64.5029146610202	43.7954037119476
"Col12a1"	356.361462689022	734.788181869956	328.394497320053	685.151035662349	778.921560376259	617.408374280628
"Col14a1"	54.3233937025949	433.979373940251	61.5119602230915	140.572183407299	130.960463099647	152.749822702647
"Col15a1"	15.2105502367266	59.5350765694208	11.9055406883403	7.74807310118973	16.6143871096567	7.47726404838131
"Col16a1"	2014.31143849222	5146.65069817229	2054.6978971294	1084.73023416656	2635.8236491026	1048.95332793006
"Col17a1"	9.77821086646707	28.2008257434098	17.8583110325104	16.6030137882637	38.1153586633301	7.47726404838131
"Col18a1"	368.312609303593	517.01513862918	368.079632947854	311.029791633473	777.944243487456	315.113270610355
"Col19a1"	0	0	0	1.10686758588425	2.93195066641001	1.06818057834019
"Col1a1"	63592.0511361316	142205.013879956	63644.0441346951	51335.4117657255	153282.380839915	49098.9202834067
"Col1a2"	44858.0855838547	150101.245088111	46219.2932089184	7503.45536470931	139134.741557598	7421.71865830762
"Col20a1"	26.0752289772455	64.2352141933224	52.5828047068363	43.1678358494856	98.709005769137	55.5453900736897
"Col22a1"	1.0864678740519	48.5680887803169	1.98425678139005	6.64120551530548	7.81853511042669	10.6818057834019
"Col23a1"	1.0864678740519	4.70013762390164	1.98425678139005	0	0	2.13636115668037
"Col24a1"	4.34587149620759	14.1004128717049	10.9134122976453	0	12.7051195544434	3.20454173502056
"Col25a1"	0	0.783356270650273	2.97638517208507	0	0.977316888803337	0
"Col27a1"	237.936464417365	307.075658094907	255.969124799316	88.5494068707398	434.906015517485	86.5226268455551
"Col28a1"	7.60527511836328	4.70013762390164	12.8976690790353	4.42747034353699	31.2741404417068	2.13636115668037
"Col2a1"	1.0864678740519	0.783356270650273	0	8.85494068707398	0	4.27272231336075
"Col3a1"	28923.9477430096	74989.1290768093	29043.5665092062	21127.8884793585	80946.2713151364	20441.7717276961
"Col4a1"	13194.0658624862	14550.8427273288	12601.0226902175	7914.10323907237	33048.9479117736	7605.44571778213
"Col4a2"	8790.6115689539	10871.4183240845	8825.97416362294	3985.83017676917	19974.4025733626	3738.63202419065
"Col4a3"	23.9022932291417	85.3858335008798	35.7166220650209	63.0914523954021	67.4348653274302	45.931764868628
"Col4a3bp"	2376.1052405515	1756.28475879791	2476.35246317478	2522.5512282302	2888.94872330266	2432.2471768806
"Col4a4"	54.3233937025949	236.573593736382	48.6142911440562	95.1906123860453	157.348019097337	107.886238412359
"Col4a5"	3813.50223792216	6706.31303303699	4084.59258449142	3671.47978237805	8617.98032546782	3324.17795979466
"Col4a6"	1499.32566619162	2116.62864329704	1527.87772167034	1202.05819827029	2860.60653352737	1098.08963453371
"Col5a1"	7863.85447238763	22815.2513826892	8181.09070967117	9670.70209787067	19913.8089262568	9248.30744726934
"Col5a2"	14859.6211134078	20864.69426877	15216.2731280896	11097.4544160755	19322.5322085308	10776.8738548741
"Col5a3"	358.534398437126	496.647875592273	357.166220650209	80.80133376955	909.882023475906	65.1590152787514
"Col6a1"	10937.4720880804	24638.904780763	10864.7980065012	9117.26830492854	28324.5980712983	8980.19412210595
"Col6a2"	5996.21619689242	18722.9982248122	5899.19541107262	5733.5740948804	21403.2398647931	5675.24341272141
"Col6a3"	42.372247088024	8692.12117913543	40.677264018496	35.4197627482959	1745.48796340276	19.2272504101234
"Col6a4"	1.0864678740519	19.5839067662568	1.98425678139005	7.74807310118973	17.5917039984601	10.6818057834019
"Col6a5"	0	21.9339755782076	0	22.1373517176849	7.81853511042669	13.8863475184224
"Col6a6"	0	0.783356270650273	0	3.32060275765274	0	1.06818057834019
"Col7a1"	108.64678740519	206.806055451672	104.173481022978	189.274357186206	217.941666203144	216.840657403058
"Col8a1"	1599.28071060439	1202.45187544817	1506.05089707505	474.846194344342	419.268945296631	396.294994564209
"Col8a2"	34.7669719696607	11.7503440597541	35.7166220650209	9.96180827295822	0.977316888803337	16.0227086751028
"Col9a2"	0	0.783356270650273	0	0	0	1.06818057834019
"Col9a3"	10.864678740519	10.9669877891038	12.8976690790353	6.64120551530548	12.7051195544434	8.54544462672149
"Colec10"	2.17293574810379	5.48349389455191	4.96064195347512	2.21373517176849	2.93195066641001	5.34090289170093
"Colec11"	5.43233937025949	3.91678135325137	10.9134122976453	4.42747034353699	9.77316888803337	7.47726404838131
"Colec12"	4217.66828706946	7260.92927265738	4285.00251941181	3857.4335368066	7546.84101533937	3626.47306346493
"Colgalt2"	0	0.783356270650273	0	1.10686758588425	0.977316888803337	1.06818057834019
"Colq"	4.34587149620759	25.850756931459	3.9685135627801	3.32060275765274	35.1834079969201	2.13636115668037
"Commd1"	1225.53576193054	766.122432695967	1280.83775238728	584.426085346882	685.099139051139	633.431082955731
"Commd10"	1014.76099436447	579.683640281202	1071.49866195063	666.334286702317	812.150334595573	672.953764354318
"Commd2"	635.58370632036	780.222845567672	651.828352686631	796.944661836658	630.369393278152	898.339866384097
"Commd3"	863.741959871258	936.110743427076	768.899502788644	1052.63107417592	1175.71221723041	1088.47600932865
"Commd4"	1476.50984083653	1311.33839706856	1404.85380122416	1228.62302033151	2240.98762602605	1326.68027829851
"Commd5"	582.346780491817	376.794366182781	653.812609468021	483.701135031416	625.482808834135	551.181178423536
"Commd6"	573.655037499402	611.017891107213	552.615513617129	541.258249497397	551.206725285082	700.726459391162
"Commd7"	718.155264748304	691.703586984191	748.064806584049	441.640166767815	805.309116373949	538.363011483454
"Commd8"	1411.32176839341	1192.26824392972	1614.19289166081	1337.09604374817	1405.3816860992	1437.77105844589
"Commd9"	862.655491997206	1001.9126701617	835.372104965211	991.753356952285	1014.45493057786	1033.9987998333
"Comp"	11.9511466145709	14.8837691423552	16.8661826418154	28.7785572329904	23.4556053312801	34.181778506886
"Comt"	3009.51601112376	3017.48835454485	2789.86503463441	2899.99307501673	3035.54625662316	2994.11016108754
"Comtd1"	721.41466837046	478.630681367317	713.340312909723	675.189227389391	587.367450170805	856.68082382883
"Copa"	7766.07236372296	11502.020121958	7787.21573856525	7688.30225155198	11476.6322252176	7391.80960211409
"Copb1"	4353.47677132595	5464.69334405631	4635.22384132716	4994.18654750972	5644.98234972807	4924.31246614826
"Copb2"	6403.64164966188	7777.16105501591	6409.14940388986	5771.20759280046	7703.2117175479	5333.42562765255
"Cope"	3037.7641758491	4502.73184369777	2869.23530589001	2289.00216760862	4590.45742670927	2576.45155495653
"Copg1"	9005.73220801618	10665.3956249035	8961.89575314816	9985.05249226179	13423.4474677138	9880.67034964673
"Copg2"	1237.48690854511	1656.79851242533	1253.05815744782	1744.42331535357	1602.79969763747	1654.61171584895
"Coprs"	906.114206959282	958.828075275934	801.63973968158	948.5855211028	1062.34345812923	1115.18052378715
"Cops2"	4355.64970707406	5467.04341286826	4369.33343262089	4887.92725926484	4193.66676985512	4703.19908643184
"Cops3"	4062.30338108004	3087.99041890338	4120.30920655644	3721.28882374284	3280.8527957128	3654.24575850178
"Cops4"	2535.81601803713	2366.51929363448	2524.96675431884	2598.92509165621	2021.0913260453	2573.24701322151
"Cops5"	3115.98986278084	2443.2882081582	3210.5274722891	3136.86273839596	2125.66423314726	3660.65484197182
"Cops6"	3810.2428343	2911.73525800707	3732.38700579468	3338.31263902689	3572.0932285762	3965.08630679877
"Cops7a"	4716.35704125929	3863.51312684715	4476.48329881595	5299.68200121378	4458.51964672082	5497.92543671694
"Cops7b"	658.39953167545	658.019267346229	715.324569691113	767.059237017783	581.503548837985	706.067362282863
"Cops8"	1776.37497407485	1654.44844361338	1757.05937992089	1621.56101332042	1324.26438432852	1777.45248235807
"Copz1"	5143.33891576168	4122.80405243239	5152.12273287926	4705.29410759393	5031.22734355958	4952.0851611851
"Copz2"	398.733709777046	1147.61693650265	370.063889729244	309.922924047589	985.135423913763	379.204105310766
"Coq10a"	254.233482528144	326.659564861164	235.134428594721	312.136659219358	357.697981302021	335.408701598819
"Coq10b"	835.493795145909	545.21596437259	818.505922323395	622.059583266947	500.386247067308	652.658333365854
"Coq2"	1484.11511595489	967.444994253087	1531.84623523312	1095.7989100254	1150.30197812153	1204.90769236773
"Coq3"	446.53829623533	367.394090934978	469.276728798747	456.02944538431	333.265059081938	482.817621409764
"Coq4"	230.331189299002	228.74003102988	224.221016297076	320.991599906432	235.533370201604	275.590589211768
"Coq5"	667.091274667865	606.317753483311	688.537103142347	748.242488057751	603.981837280462	779.771822188336
"Coq6"	510.639900804392	485.680887803169	505.985479254463	463.7775184855	437.837966183895	515.93121933831
"Coq7"	709.463521755889	392.461491595787	655.796866249411	581.10548258923	578.571598171575	702.862820547843
"Coq9"	1496.06626256946	1292.53784657295	1487.20045765184	1642.59149745222	1826.60526517344	1747.54342616455
"Corin"	1.0864678740519	0.783356270650273	0	0	0	0
"Coro1a"	30.4211004734531	18.0171942249563	37.7008788464109	24.3510868894534	19.5463377760667	18.1590698317832
"Coro1b"	7554.21112828284	5673.06611204928	7164.15910920877	6407.65645468391	9780.01010625499	6779.74213072516
"Coro1c"	8723.25056076268	7185.72707067496	8460.87091584717	8841.65827604337	8052.11384685069	8317.92216353503
"Coro2a"	2.17293574810379	35.2510321792623	3.9685135627801	6.64120551530548	3.90926755521335	11.7499863617421
"Coro2b"	166.22958472994	345.46011535677	180.567367106495	96.2974799719295	506.250148400128	89.7271685805757
"Coro6"	10.864678740519	16.4504816836557	19.8425678139005	11.0686758588425	28.3421897752968	13.8863475184224
"Coro7"	542.147469151897	412.045398362044	534.757202584618	363.052568170033	492.567711956882	347.158687960561
"Cort"	3.25940362215569	4.70013762390164	3.9685135627801	0	0.977316888803337	2.13636115668037
"Cotl1"	317.248619223154	468.447049848863	320.457470194493	504.731619163217	702.690843049599	573.61297056868
"Cox10"	966.956407906188	609.451178565913	970.301566099734	976.257210749906	536.546971953032	927.180741999282
"Cox11"	506.294029308184	471.580474931464	532.772945803228	462.670650899615	484.749176846455	520.203941651671
"Cox14"	2009.96556699601	1504.82739591917	1955.48505805989	1247.43976929155	2082.66229003991	1679.17986915077
"Cox15"	1556.90846351637	1182.08461241126	1485.21620087045	1589.46185332978	1718.12309051627	1634.31628486049
"Cox16"	444.365360487226	353.293678063273	405.780511794265	307.709188875821	523.841852398588	349.295049117241
"Cox17"	1421.09997925988	857.775116362049	1497.12174155879	997.287694881707	1296.89951144203	1442.04378075925
"Cox18"	655.140128053294	487.24760034447	642.899197170376	648.624405328169	540.456239508245	646.249249895813
"Cox19"	679.042421282436	616.501385001765	692.505616705127	669.65488945997	969.49835369291	758.408210621532
"Cox20"	162.970181107785	162.154748024607	169.653954808849	169.35074064029	244.329222200834	209.363393354677
"Cox4i1"	11690.3943247984	7432.48429592979	11335.0668636907	9722.72487440723	11835.3075234084	11363.3049923829
"Cox4i2"	0	1.56671254130055	0	0	0	1.06818057834019
"Cox5a"	3495.16715082495	3128.72494497719	3360.33885928405	2305.60518139689	4236.66871296246	2863.79213053004
"Cox5b"	2749.85018922535	2066.49384197542	2771.0145952112	1980.18611114692	2669.05242332191	2635.20148676524
"Cox6a1"	5982.09211452975	4910.07710443591	5815.85662625424	4688.69109380567	6764.01018740789	5846.15230525584
"Cox6a2"	110.819723153294	58.7517202987705	105.165609413673	19.9236165459164	41.0473093297401	20.2954309884635
"Cox6b1"	2579.2747329992	2002.2586277821	2447.58073984463	2049.91876905763	2482.38489756048	2619.17877809014
"Cox6b2"	2.17293574810379	0	0	0	0	0
"Cox6c"	4057.95750958384	3200.01036560637	4174.87626804466	3458.96120588827	3906.33560454694	4389.15399639983
"Cox7a1"	34.7669719696607	14.1004128717049	26.7874665487657	12.1755434447267	15.6370702208534	10.6818057834019
"Cox7a2"	1582.98369249361	1514.22767116698	1638.00397303749	1115.72252657132	1748.41991406917	1549.93001917161
"Cox7a2l"	2816.12472954252	2791.09839232692	2833.51868382499	2039.95696078467	2442.31490511954	2114.99754511357
"Cox7b"	1990.40914526308	2089.21117382428	2105.29644505484	1189.88265482557	2142.27862025691	1478.36192042282
"Cox7c"	3629.88916720739	3019.8384233568	3541.89835478124	2758.31402402354	4110.59483430683	3651.04121676676
"Cox8a"	5705.04280664651	4687.60392357123	5923.0064924493	4869.1105103048	8013.99848818736	6122.81107504595
"Cox8b"	0	0	3.9685135627801	0	0	0
"Cp"	3165.96738498723	4200.35632322676	3257.15750665177	1598.31679401685	7398.28884824126	1451.65740596431
"Cpa1"	0	0.783356270650273	0	0	0.977316888803337	0
"Cpa2"	1.0864678740519	2.35006881195082	0	9.96180827295822	0.977316888803337	7.47726404838131
"Cpa4"	2.17293574810379	10.1836315184536	0.992128390695025	0	11.72780266564	1.06818057834019
"Cpa5"	0	0	0	1.10686758588425	0	0
"Cpa6"	507.380497182236	376.011009912131	486.142911440562	319.884732320547	453.475036404748	289.476936730191
