""	"TR_AG_1"	"TR_AG_3"	"TR_SH_1"	"TR_SH_3"
"Ube2d2b"	0	0	0	0
"Ube2d3"	8447.057	8663.977	6542.688	6941.983
"Ube2e1"	1728.27	1710.449	1438.205	1533.402
"Ube2e2"	945.0043	898.521	842.9421	806.3666
"Ube2e3"	1706.908	1695.551	1677.559	1688.048
"Ube2f"	766.9895	805.41	678.5164	694.9012
"Ube2g1"	1641.805	1621.062	1544.353	1708.131
"Ube2g2"	1735.39	1693.689	1748.324	2038.511
"Ube2h"	5008.828	4889.258	6211.755	6096.453
"Ube2i"	6774.735	6555.013	5705.99	6067.331
"Ube2j1"	2722.101	2540.068	2335.262	2247.383
"Ube2j2"	192.256	134.0798	152.9784	183.7672
"Ube2k"	2841.116	2705.805	2519.46	2789.647
"Ube2l3"	7002.594	7106.23	6349.123	6282.228
"Ube2l6"	2768.893	2858.507	1364.317	1527.377
"Ube2m"	3519.607	3089.423	2769.221	3155.173
"Ube2n"	2100.575	2126.655	2619.365	2651.068
"Ube2o"	1260.345	1231.858	1225.908	1235.157
"Ube2q1"	2729.221	2816.607	2609.999	2737.429
"Ube2q2"	684.5941	717.8857	436.0404	437.8279
"Ube2ql1"	2.034455	0	0	0
"Ube2r2"	5249.911	5210.491	5140.906	4942.636
"Ube2s"	2450.501	2476.752	2469.508	2498.431
"Ube2t"	201.411	231.8464	191.4832	263.0984
"Ube2u"	4.06891	2.79333	6.244016	8.03354
"Ube2v1"	2466.777	2451.612	2676.601	2470.314
"Ube2v2"	857.5228	850.1033	584.8561	658.7503
"Ube2w"	1116.916	1164.818	913.7076	996.159
"Ube2z"	4422.905	4546.609	4816.218	4890.418
"Ube3a"	1376.309	1458.118	1621.363	1312.48
"Ube3b"	4098.41	4131.334	4689.256	4392.338
"Ube3c"	3945.825	4060.57	3396.745	3063.791
"Ube4a"	1987.663	2141.553	1980.394	1771.396
"Ube4b"	4846.072	4746.798	8167.173	7499.31
"Ubfd1"	1504.479	1563.333	1713.982	1669.972
"Ubiad1"	463.8557	530.7326	682.6791	672.809
"Ubl3"	1996.818	2135.035	1783.707	1751.312
"Ubl4"	367.2191	379.8928	277.8587	281.1739
"Ubl5"	1387.498	1211.374	893.9349	1143.775
"Ubl7"	1081.313	1121.987	1001.124	1138.754
"Ublcp1"	1800.493	1779.351	1417.392	1503.276
"Ubn1"	2548.155	2535.412	3108.479	2722.366
"Ubn2"	690.6975	795.1678	1107.272	816.4085
"Ubox5"	276.6859	290.5063	306.9974	273.1404
"Ubp1"	1323.413	1507.467	1300.837	1277.333
"Ubqln1"	4954.915	4928.364	5745.535	5523.059
"Ubqln2"	3682.364	3527.044	2172.918	2027.465
"Ubqln4"	1663.167	1568.92	2080.298	1927.045
"Ubr1"	1218.639	1344.523	1497.523	1288.379
"Ubr2"	2903.167	3032.625	2984.64	2657.093
"Ubr3"	2499.328	2526.101	3133.455	2727.387
"Ubr4"	8690.175	8506.62	12979.23	9963.598
"Ubr5"	10108.19	10466.61	12510.93	10477.74
"Ubr7"	1488.204	1457.187	1206.136	1278.337
"Ubtd1"	1253.224	1044.705	559.8801	692.8928
"Ubtd2"	1404.791	1432.047	1474.628	1357.668
"Ubtf"	3419.919	3452.555	3740.165	3668.315
"Ubxn1"	3809.517	3621.086	4183.491	4718.701
"Ubxn10"	0	0	0	2.008385
"Ubxn11"	16.27564	19.55331	32.26075	33.13835
"Ubxn2a"	608.302	639.6725	581.7341	550.2975
"Ubxn2b"	464.873	475.7971	222.7032	217.9098
"Ubxn4"	2831.961	2571.725	2691.171	2511.486
"Ubxn6"	1660.115	1676.929	1451.734	1493.234
"Ubxn7"	1444.463	1496.294	1717.104	1563.528
"Ubxn8"	1023.331	998.1498	974.0665	942.9368
"Uchl1"	1308.155	1306.347	763.8513	955.9913
"Uchl1os"	319.4094	326.8196	205.0119	207.8679
"Uchl3"	1151.502	1084.743	1232.152	1445.033
"Uchl4"	5.086137	6.517769	8.325354	10.04193
"Uchl5"	942.9699	923.661	928.277	853.5636
"Uck1"	1023.331	1000.943	1203.014	1194.989
"Uck2"	1598.064	1631.304	1784.748	1712.148
"Uckl1"	556.4234	558.6659	464.1385	538.2472
"Ucma"	4.06891	8.379989	1.040669	0
"Ucn"	0	0	0	0
"Ucn2"	0	0	1.040669	0
"Ucp1"	0	0.9311099	1.040669	3.012578
"Ucp2"	170.8942	216.0175	40.5861	22.09224
"Ucp3"	0	0.9311099	1.040669	1.004193
"Uevld"	585.923	561.4592	785.7053	728.0396
"Ufc1"	1664.184	1732.795	1581.817	1874.827
"Ufd1l"	1457.687	1588.473	1353.911	1353.652
"Ufl1"	616.4399	714.1613	492.2366	535.2346
"Ufm1"	1660.115	1634.098	1442.368	1463.109
"Ufsp1"	129.1879	133.1487	144.653	141.5911
"Ufsp2"	1361.05	1453.462	1388.253	1399.844
"Ugcg"	1842.199	1720.691	1843.025	1620.767
"Ugdh"	4503.266	4444.187	5182.533	5328.246
"Uggt1"	3900.05	4173.234	4330.225	4024.804
"Uggt2"	302.1166	318.4396	337.1769	287.1991
"Ugp2"	4040.428	4067.088	3348.874	3232.496
"Ugt1a1"	2.034455	1.86222	3.122008	0
"Ugt1a2"	1.017227	0	0	0
"Ugt1a5"	0	0	0	0
"Ugt1a6a"	257.3586	260.7108	123.8396	152.6373
"Ugt1a6b"	35.60296	29.79552	9.366024	12.05031
"Ugt1a7c"	808.6959	804.4789	581.7341	604.5239
"Ugt2b1"	0	0	0	1.004193
"Ugt2b34"	0	0.9311099	0	1.004193
"Ugt2b35"	0	0	1.040669	1.004193
"Ugt2b36"	0	0	0	0
"Ugt2b5"	0	0	0	0
"Ugt3a1"	0	0	0	0
"Ugt8a"	7.120592	13.03554	0	0
"Uhmk1"	599.147	610.8081	561.9614	526.1969
"Uhrf1"	4499.197	4622.029	4351.038	4154.344
"Uhrf1bp1"	1325.447	1397.596	1096.865	932.8949
"Uhrf1bp1l"	2053.782	2168.555	2016.817	1897.924
"Uhrf2"	2200.263	2145.277	3071.015	3082.871
"Uimc1"	575.7508	525.146	600.4662	632.6413
"Ulbp1"	283.8065	260.7108	239.3539	222.9307
"Ulk1"	1398.688	1511.191	1439.246	1289.383
"Ulk2"	1040.624	1123.85	663.947	622.5994
"Ulk3"	263.4619	304.4729	225.8252	235.9852
"Ulk4"	79.34374	67.97102	46.83012	48.20124
"Umps"	2326.399	2451.612	2810.848	2817.764
"Unc119"	358.0641	322.164	364.2343	409.7105
"Unc119b"	1288.827	1366.869	1304.999	1394.823
"Unc13a"	36.62019	27.00219	26.01673	18.07547
"Unc13b"	6.103365	10.24221	5.203347	9.037733
"Unc13c"	12.20673	11.17332	3.122008	4.01677
"Unc13d"	2.034455	5.586659	16.65071	15.06289
"Unc45a"	1114.881	1008.392	1294.593	1237.165
"Unc45b"	7.120592	3.724439	3.122008	4.01677
"Unc50"	703.9214	641.5347	463.0978	593.4778
"Unc5a"	3.051682	0	5.203347	10.04193
"Unc5b"	7182.643	7070.848	7087.999	6548.339
"Unc5c"	56.96474	81.93767	89.49756	61.25574
"Unc5cl"	0	0	0	0
"Unc5d"	7.120592	2.79333	4.162677	0
"Unc79"	1.017227	0	0	2.008385
"Unc80"	3.051682	1.86222	2.081339	0
"Unc93a"	0	0	0	0
"Unc93b1"	823.9543	816.5833	659.7843	655.7377
"Ung"	614.4054	595.9103	526.5787	519.1675
"Unk"	762.9206	707.6435	780.502	741.0941
"Unkl"	255.3241	269.0908	298.6721	305.2745
"Uox"	2.034455	2.79333	0	0
"Upb1"	0	3.724439	2.081339	3.012578
"Upf1"	4136.047	3894.833	5338.634	4782.969
"Upf2"	777.1618	722.5413	1065.645	980.0919
"Upf3a"	1359.016	1256.998	1399.7	1327.543
"Upf3b"	522.8549	458.1061	498.4806	487.0334
"Upk1a"	6.103365	14.89776	8.325354	11.04612
