""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"SEC11A"	12355.988949049	1.18991916853192	0.0819433507404091	14.5212412938971	8.88859391877508e-48	0.00129863224894108
"SEC24C"	2060.88915546585	-1.49701613944799	0.106612999047263	-14.0415911082694	8.67429957717691e-45	0.00197689879449937
"SEC24D"	401.076832037238	-1.84988270468496	0.135674847190226	-13.6346768984474	2.49091609001995e-42	0.00283514933824325
"SEC61A2"	1065.11719177113	1.59086923525202	0.108803328390459	14.6215125840904	2.04799248518283e-48	0.00119060923508454
"SEC61B"	3818.05386288253	1.42744389140104	0.0865270538618583	16.4970818685215	3.8505634388081e-61	0.000179450605198999
"SEC61G"	6667.93045553392	1.86176381896541	0.0865457765030024	21.511896873452	1.2047584288691e-102	3.79744438242188e-07
"SEC63"	476.41709680008	-1.81133519510884	0.133982583158747	-13.5191840044069	1.20505012332851e-41	0.00314464619133812
"SEL1L3"	1483.89599146535	-1.24574929253914	0.0985510154949449	-12.6406540438241	1.26001445534034e-36	0.00669813988100462
"SELENOF"	4998.49062464025	1.54481013870929	0.101188509242636	15.2666557721989	1.275486526413e-52	0.000646367277138537
"SELENOM"	3632.881839296	2.86273216252298	0.0946048574739622	30.2598855805145	3.86732323541052e-201	2.0347009101739e-13
"SELENON"	1370.06487016709	-2.00250994430627	0.124891295786714	-16.0340232815432	7.39369235929049e-58	0.000297986809066316
"SELENOT"	5882.9254100693	1.75490014661078	0.0947973330367829	18.5121257148642	1.64864458140349e-76	1.86048196557098e-05
"SELENOW"	5197.77695509487	2.10506154665925	0.0811980098236106	25.9250386953099	3.47743559544089e-148	3.72462901790779e-10
"SEMA3C"	1250.19202566804	-1.24033364919504	0.0893377788644888	-13.8836409966766	7.95957448617428e-44	0.00228149859145923
"SEMA3D"	307.878415609987	-2.09141320541715	0.160669668148067	-13.0168514662629	9.81345338580553e-39	0.00484001514388631
"SEMA6B"	1303.10352293599	-2.34705236728865	0.121125923250513	-19.3769616305378	1.20770237051165e-83	6.2531732294128e-06
"SENP8"	376.326394579365	1.99473912927206	0.139274877210294	14.3223183479111	1.58738101553464e-46	0.00155527566911278
"SEPTIN9"	2631.17945403537	-2.04531863079924	0.0891046912951817	-22.9541071414928	1.34067902229124e-116	4.49425201655953e-08
"SERF2"	8037.36483065497	1.4496479562356	0.102326102794038	14.1669419302859	1.46753316354207e-45	0.00178271489049931
"SERPINB6"	1063.36532684933	2.70977380203922	0.104631615178537	25.8982315948716	6.97228099092095e-148	3.86125548688772e-10
"SERPINB7"	1814.99910664427	4.5369124411139	0.122708823884486	36.9729926299742	3.11161390660743e-299	2.0347009101739e-13
"SERTAD1"	917.01864787221	2.64387708659965	0.123000304697582	21.4948824159427	1.73834835602804e-102	3.86429448444993e-07
"SERTM1"	257.213148168566	2.85250921110159	0.180915572147944	15.7670739850351	5.24227804171982e-56	0.000390420699215599
"SESN3"	1489.87425970652	-1.70077646805386	0.0968375703906278	-17.5631881427135	4.7150997767167e-69	5.54204194758725e-05
"SET"	8815.64451861447	-1.52764557991664	0.0667060700007361	-22.9011479749861	4.52539741655501e-116	4.84778134899845e-08
"SETD5"	380.383677487902	-1.78874371534975	0.140725902506788	-12.7108349172852	5.14818225640839e-37	0.00631086649523879
"SETD9"	675.202641592862	1.92215838867501	0.125605826287083	15.3030989524463	7.29011244002621e-53	0.000623494805542621
"SF1"	2648.32780197232	-1.62158803885533	0.12668738856746	-12.7999168440657	1.6412688925741e-37	0.00585209671406102
"SF3A2"	2199.03394061068	-1.39805581025447	0.115069998963809	-12.1496117393221	5.76386636461947e-34	0.00991674441760725
"SF3B2"	2279.99244496914	-1.71320573442264	0.119946015568493	-14.28314001347	2.78752938738525e-46	0.00161409256823867
"SF3B5"	4347.49669969346	1.46088966263132	0.0711381221749701	20.5359604381761	1.02762663416114e-93	1.3907533666596e-06
"SF3B6"	3577.71953124035	1.40912089292283	0.0749970990907458	18.789005308296	9.29044097797785e-79	1.32051399788295e-05
"SFPQ"	3224.79217292337	-2.02901659023934	0.0982148658515943	-20.6589559803019	8.10987913100819e-95	1.18034952336116e-06
"SFR1"	2345.89029529567	2.60562128835692	0.0895074103964805	29.1106767229116	2.63005492886101e-186	8.99963864115377e-13
"SFT2D1"	1289.10792413583	1.54069574206026	0.101169022206452	15.2289278719746	2.27288134747855e-52	0.000667454263722906
"SGK1"	2627.3960942727	1.71779107029462	0.0737191221348136	23.3018383907667	4.24702209612333e-120	2.75785121106298e-08
"SH3RF1"	372.138578920355	-2.1421817398541	0.175464752266823	-12.2086157600277	2.79605736141295e-34	0.00952840606320681
"SIN3A"	1033.90502586281	-1.44690544898043	0.118819990489233	-12.1772897222336	4.1070416522566e-34	0.0097298758703643
"SIPA1L3"	708.49385807191	-2.39184199060973	0.143925011667112	-16.6186680334748	5.10543442309071e-62	0.00015754682294717
"SIVA1"	6239.57918300732	1.37625038082709	0.110650300484857	12.4378368137865	1.62854757608065e-35	0.00796571310427463
"SKP1"	21078.3196133164	1.74356705017796	0.0702843534767879	24.8073285721237	7.47263987982216e-136	2.51394446401129e-09
"SKP2"	2195.36805860685	-1.19950924904217	0.0826002675287393	-14.5218567073627	8.80914273449543e-48	0.00129863224894108
"SLAIN2"	709.324777666939	-1.47617520563674	0.113818483745403	-12.969556060321	1.82081847046674e-38	0.00504278887013733
"SLC12A2"	895.136773287983	-1.59547715402957	0.121350504576367	-13.1476763083875	1.75484840110534e-39	0.00429228971982301
"SLC16A14"	654.191656397448	-1.92986380116497	0.134848107478764	-14.3113895867532	1.85764034787919e-46	0.00157061496467866
"SLC1A4"	1175.48085952646	-1.77374409764798	0.0929462147353358	-19.0835538886518	3.4591831512704e-81	9.0121849726669e-06
"SLC1A5"	5214.48785920631	-1.48370318561686	0.0786887820390352	-18.855332960686	2.65661148281617e-79	1.21660385129792e-05
"SLC23A2"	582.084998094138	-1.68186970089905	0.118850926111912	-14.1510862045398	1.83894722013647e-45	0.00181193560907349
"SLC25A13"	1347.37201785508	-1.08193050891307	0.0885294241713483	-12.2211402484557	2.39698860023822e-34	0.00943207525012036
"SLC25A17"	2593.94266694499	1.607383568924	0.0926157656942276	17.3553990173855	1.79548625782013e-67	7.05982734558895e-05
"SLC25A22"	279.332917576693	-2.30803829848972	0.173836670347793	-13.2770507734188	3.14540357311412e-40	0.00386832060046845
"SLC25A33"	1972.11067935333	1.69794387900696	0.0929932644363699	18.2587834645677	1.76172790532214e-74	2.47099604052511e-05
"SLC25A4"	2907.61170171844	2.31584503768926	0.0960556841216603	24.1094013213846	1.99206063594507e-128	8.09150394232791e-09
"SLC26A10"	299.774560698243	-2.74007998945274	0.197636790874287	-13.8642202058202	1.04353999829778e-43	0.00231828772101617
"SLC26A2"	1124.55718031568	-1.33247792749979	0.0957066358243009	-13.9225239297509	4.62286396135974e-44	0.00219700887624255
"SLC29A2"	318.233035598239	-2.49965397679977	0.166669511501224	-14.9976678654957	7.60446451368294e-51	0.000836261021812838
"SLC31A2"	1828.54448463096	1.35497983589675	0.0855449100847795	15.8393975112475	1.66407570642624e-56	0.000362160020762538
"SLC35A5"	1986.58908711671	1.39546718085064	0.0926564207383926	15.0606635754971	2.9382298079366e-51	0.000790772077752137
"SLC35F5"	3101.82662924257	1.28737445893088	0.105030941900364	12.2570971528764	1.53915333947284e-34	0.0091793923032757
"SLC39A7"	756.772736149736	-2.03451739300272	0.145705966539822	-13.9631714563087	2.61531904879346e-44	0.00211998104342415
"SLC3A2"	14154.834909997	-1.33127128424861	0.0800459035424326	-16.6313480807035	4.13192074692637e-62	0.00015518423930438
"SLC44A1"	2465.93333459751	-1.30014167340147	0.0973697203661269	-13.352628193988	1.1434237909314e-40	0.0036450412276056
"SLC50A1"	893.355701425782	1.92750918541	0.120983057462137	15.9320588009874	3.79648335061584e-57	0.000330011287627989
"SLC66A3"	1349.63005670837	1.46285474160672	0.0936574728060858	15.6191993845008	5.38779012453814e-55	0.000455236948576732
"SLC6A8"	2241.03048022485	-1.74686041264958	0.130729338553436	-13.3624206469579	1.00250217480896e-40	0.00362134347337479
"SLC7A1"	1892.32101828287	-1.82441692126898	0.116965689749595	-15.597881098079	7.52505001609411e-55	0.000465228306131043
"SLC7A11"	2379.26142066663	-2.30561040038646	0.0807722171954908	-28.5445971454052	3.27800812592593e-179	2.71731024778062e-12
"SLC7A5"	47554.0202121253	-1.81256655578033	0.109339502181252	-16.5774173068361	1.01498042641077e-61	0.000164274613708809
"SLC7A7"	101.860256531409	4.52809006022327	0.345168673771958	13.1184849735664	2.58042032674484e-39	0.00441228353252134
"SLC9A4"	131.085767797159	3.52477333248767	0.272530700912583	12.9334908716148	2.91286643219266e-38	0.00520250865971857
"SLIRP"	6959.44197269173	1.85511762371541	0.0940142958288894	19.7322929173646	1.13885824231353e-86	3.95710926783348e-06
"SLIT3"	1132.68765995895	-2.56516815748366	0.108621600372846	-23.6156358282208	2.66273331076274e-123	1.69743207899117e-08
"SLPI"	927.359569084634	3.44371454868713	0.124238243336811	27.7186352301455	4.16333978494733e-169	1.31994700070255e-11
"SMARCA5"	842.790492596467	-1.42748951676495	0.114628942563225	-12.4531334307441	1.3446059990676e-35	0.00785286025445508
"SMARCC1"	1385.30690981777	-1.41031904446991	0.0989610166420088	-14.2512586503808	4.40273790522866e-46	0.00164673672760973
"SMARCC2"	842.031043944017	-2.18502897312171	0.149830562795873	-14.5833328818137	3.58574706284466e-48	0.00123555661413927
"SMC4"	774.827527081535	-1.74076988346024	0.128823804311987	-13.5127967440274	1.31431924230004e-41	0.00316187170890048
"SMG7"	917.658203594108	-1.52242162375159	0.122675230510669	-12.4101794422076	2.30136434681057e-35	0.00814208685655129
"SMIM14"	423.637174810901	2.07756597637836	0.143502838453282	14.4775253142796	1.68038935680853e-47	0.00135275874253885
"SMIM26"	1325.83508857191	1.47323235750211	0.100500071542878	14.65901799755	1.17966724154181e-48	0.00115307305263212
"SMIM30"	1304.97303229459	1.47629511226791	0.108524904186411	13.6032841801187	3.82848143138603e-42	0.00290777214516955
"SMIM4"	1450.87907390237	2.53447385856633	0.123853328472894	20.4635102650553	4.55387655617188e-93	1.53004999825691e-06
"SMO"	1177.05811113014	-1.50323548765513	0.105432221116331	-14.2578376111085	4.00678585313127e-46	0.00163851240132688
"SNAP23"	5821.13315364935	1.71114362859591	0.0741126192500913	23.0884246962275	6.05190777634265e-118	3.62233684409803e-08
"SNAPC1"	729.869089960177	1.4175142727781	0.116326684180543	12.1856329247559	3.70763646760339e-34	0.00968722341002676
"SND1"	4030.45117110911	-1.86317956161371	0.0774940646453359	-24.0428679298325	9.91243963261724e-128	9.05328476298483e-09
"SNHG1"	1926.87971377386	1.3043011098594	0.0916016962497948	14.2388314109666	5.25992716765408e-46	0.00166290501365115
"SNHG29"	22000.9349046058	1.23999797022043	0.0868915246897903	14.2706434792959	3.33487186637811e-46	0.00162794539209258
"SNHG6"	1313.94984652603	1.62158395929298	0.0981602544925953	16.5197611566431	2.64443210690278e-61	0.000175005214698242
"SNRNP200"	2610.10588464249	-1.51715633319583	0.122560935445622	-12.3787920488658	3.40427898478461e-35	0.00833355629779396
"SNRNP25"	1649.17588286878	1.35034637281224	0.094557578947831	14.2806783743612	2.88776629829964e-46	0.00161514716467709
"SNRNP27"	1240.01152310201	1.82451422619326	0.102583814253725	17.7855955100344	9.13872482246965e-71	4.29387744270231e-05
"SNRPA"	1505.11663546295	-1.39991936970116	0.0917140202200519	-15.2639625472997	1.32925090066988e-52	0.000647741905228764
"SNRPC"	4840.86311390946	1.17283353218881	0.0684803015994869	17.126582459409	9.40177932831709e-66	8.96160281721982e-05
"SNRPD2"	8499.86323656371	1.64013828950449	0.0949033638282785	17.2821934159491	6.4064673192294e-67	7.68696241936772e-05
"SNRPD3"	5442.96763403855	1.23991227946099	0.0683863175525797	18.1309993553559	1.81431736992308e-73	2.86666028548663e-05
"SNRPG"	5841.93844859766	1.31890683581277	0.10175088539992	12.9621165518998	2.00634107732089e-38	0.00506882979571347
"SNU13"	8351.10865949122	1.5715862413729	0.0649474995483352	24.1977944078246	2.34690265412686e-129	7.02345084736491e-09
"SNX3"	5111.75013921741	1.1436954485499	0.083277583628995	13.7335330674952	6.39379784620429e-43	0.00259026842200109
"SNX7"	1890.2112295919	1.14478277892541	0.0840260714432348	13.6241378332056	2.87788863786727e-42	0.00285503819997393
"SNX9"	637.470873193094	-1.33824169286225	0.109759960717874	-12.1924396119461	3.41055998029839e-34	0.00963295059668839
"SOD1"	16127.3597121252	1.51186909461334	0.0756841032514083	19.9760455586188	8.90007336687876e-89	2.91399617038532e-06
"SOGA1"	1241.11914274647	-1.97941217199297	0.158920993312379	-12.4553221744731	1.30822122752037e-35	0.00784023681352698
"SORL1"	901.541158232634	-1.63420414024704	0.13416351749564	-12.1806894359351	3.93937624031378e-34	0.00971750412651809
"SOWAHC"	823.904429880438	-1.60875580811831	0.105074975155716	-15.310551401361	6.50104436865275e-53	0.000620593610645344
"SOX12"	933.462642406548	-2.79686485917983	0.158294576083315	-17.6687346362883	7.3016377951011e-70	4.9028696066206e-05
"SOX2"	1708.78720769381	-2.54560222389492	0.08805584711788	-28.9089516166614	9.21451239544908e-184	1.33708916954285e-12
"SOX2-OT"	1484.84122660414	-1.74296409991701	0.0938254621058305	-18.5766641676758	4.96419800480883e-77	1.70641989392854e-05
"SOX21"	403.543693342293	-2.45461431243151	0.158447660409339	-15.4916412529549	3.9507460126315e-54	0.000517616526422651
"SP1"	670.712609151182	-2.05195129464179	0.134177107753625	-15.2928567994592	8.53236949599301e-53	0.000630442785084048
"SPCS1"	3097.02572498571	1.15599954152088	0.0787874134812043	14.672388525569	9.68739830169265e-49	0.00114194973173985
"SPCS3"	4893.57839074321	1.18672686265281	0.0809842073166128	14.6538059947075	1.27376112179363e-48	0.00115767257435832
"SPINK2"	147.846971106895	4.45891253056173	0.296015244301518	15.0631179184134	2.83113786811993e-51	0.000789310771523409
"SPINK6"	394.25200824847	6.43036891112943	0.305251189415357	21.06582753517	1.6374003672121e-98	6.81766181906236e-07
"SPP1"	27230.9292662206	2.40268562047682	0.0794887971662464	30.2267200678825	1.05559689558112e-200	2.0347009101739e-13
"SPRYD3"	932.110863110663	-1.56396004574416	0.108923605959318	-14.3583205125277	9.44892838834875e-47	0.00151424929937147
"SPRYD4"	934.072943756997	1.99057454053311	0.111949926801325	17.7809365080312	9.93072501785474e-71	4.3130998950979e-05
"SPTSSA"	2556.3599482952	1.35986430432146	0.0856366963398163	15.8794577843751	8.79352508104545e-57	0.000347537811817497
"SRA1"	2790.1562108219	1.07795085469924	0.0874753252450599	12.3229133664766	6.81856720835747e-35	0.00872640715062231
"SREBF1"	2402.82631395038	-4.26388193450303	0.128007503761511	-33.3096248986075	2.80130435813438e-243	2.0347009101739e-13
"SREBF2"	1316.46625825359	-2.97111645390014	0.140775731358435	-21.1053171255439	7.10763690880108e-99	6.54504684404448e-07
"SRP14"	12575.5275820471	1.6748360494453	0.0671705266996375	24.9340913602564	3.1774289266748e-137	2.0539102062315e-09
"SRP19"	1510.92048455512	1.42565874886438	0.0914244241627758	15.5938499139582	8.01539171362855e-55	0.00046640008598739
"SRPRA"	3681.16811956743	-1.02694782804616	0.0795529549514253	-12.9089840681998	4.00550799833654e-38	0.00531654783394102
"SRPRB"	3884.29060975381	1.22545046752277	0.0975734419317286	12.5592624720588	3.53613514607013e-36	0.007171819940429
"SRRM1"	833.568680219731	-2.09735940473133	0.171496232552306	-12.2297695612155	2.15549246936693e-34	0.009378430826218
"SRSF4"	396.444266828673	-2.35559389212028	0.152928739862471	-15.4032125958709	1.5573599568317e-53	0.000568052254443147
"SRXN1"	6837.35733877102	-1.65142355559653	0.0695697247425545	-23.7376755723512	1.47301162307874e-124	1.38445689046307e-08
"SSBP3"	1621.31300404688	-2.10730999077222	0.111613341552737	-18.8804488912871	1.6517627014849e-79	1.18217823674843e-05
"SSR2"	7372.18158331397	1.14180255332094	0.0871649312422721	13.0993340675889	3.3215919676616e-39	0.00448441700196745
"SSR3"	9337.23404717468	1.10626536117563	0.0906095792545361	12.2091435616091	2.77797933152401e-34	0.00952840606320681
"SSR4"	11528.0698661408	1.96326878409451	0.0900990734910705	21.7901106862002	2.87953893708462e-105	2.50242530950192e-07
"SSRP1"	3796.19558938726	-1.84468123726523	0.0762249143056658	-24.2005026055912	2.1977823415652e-129	7.02345084736491e-09
"ST3GAL2"	285.439361740303	-2.31541859739858	0.170340040194824	-13.5929203418665	4.4112182037372e-42	0.00293569217692531
"STAG1"	476.80151256243	-2.17679542419398	0.140462725747069	-15.4973172606214	3.61681681995483e-54	0.000516512325415875
"STAG2"	1423.655146387	-1.49565613195347	0.0887223171419524	-16.8577217112181	9.2070243458208e-64	0.000120878824250882
"STAG3L4"	1662.26837651378	1.22376554347208	0.0940465148102685	13.0123433700965	1.04100086004886e-38	0.00485652769033765
"STARD3NL"	3998.05964453185	1.26849032811142	0.0882187982524239	14.3789119013143	7.01893888901752e-47	0.00148701106209604
"STAT6"	1224.01067575545	-1.42778957620874	0.0965062309485624	-14.7947916126758	1.58273762507823e-49	0.00101514518832032
"STEAP3"	505.939249295872	-2.62578999861549	0.144642530931897	-18.1536508086395	1.20143682535172e-73	2.78987766923874e-05
"STIP1"	4168.39196496269	-1.52100016994735	0.0734480975381131	-20.7085032959238	2.90337914054757e-95	1.11306867688688e-06
"STK11"	976.462768684401	-1.65585291375692	0.121199324941301	-13.6622288495326	1.70678497791323e-42	0.00277607403205676
"STK17A"	4082.00463326003	1.3869926383431	0.086023702598803	16.1233775859631	1.74789292744501e-58	0.000271142015624269
"STMN1"	9621.57413030113	1.61684854209334	0.0766340855507679	21.0982949750503	8.24561201125808e-99	6.58895974921067e-07
"STOM"	2590.61640647134	1.5736675944828	0.0844768147027323	18.6283964425082	1.89105610870495e-77	1.60687410016144e-05
"STX7"	958.618109005904	1.31041796712631	0.103419295154166	12.6709234014106	8.56995879380036e-37	0.00653822460709094
"STYXL1"	1435.45607264694	1.68462140756552	0.0958889537309702	17.5684616633941	4.29666025839731e-69	5.5241031252749e-05
"SUB1"	10671.0671228214	1.12296794904353	0.0733728693936282	15.3049479776928	7.0858627339488e-53	0.000623393637719243
"SUCLG1"	4921.4689675638	1.09698422072021	0.0832114910675056	13.1830857330784	1.0980594576574e-39	0.00417354745917766
"SUGCT"	224.423682143647	2.45165032277605	0.184945893742391	13.2560408515527	4.1630062388163e-40	0.00391758042805081
"SUMO1"	4115.33079945996	1.11280084333654	0.0711649653768206	15.6369196197065	4.07992106976076e-55	0.000447681102894883
"SUN2"	635.086472392608	-2.37809577811344	0.138584291093811	-17.1599231005457	5.29837469205967e-66	8.72288116824085e-05
"SUPT4H1"	3194.32649080432	1.82529902326119	0.0839290478418132	21.7481202300955	7.19686937241371e-105	2.67105820672879e-07
"SWAP70"	995.966823043273	-1.92853833384412	0.140308790950315	-13.7449572530851	5.46052987789559e-43	0.00256376209619769
"SWI5"	2037.9141037642	1.78865317028441	0.0858411991192885	20.8367682259288	2.00955492760978e-96	9.41442837005352e-07
"SYNCRIP"	2090.9930814568	-1.71357423586974	0.100058311892855	-17.1257560062044	9.53625520486468e-66	8.96160281721982e-05
"TAB2"	430.018807053363	-1.85657885671429	0.14135374695384	-13.1342740940611	2.09490673415196e-39	0.00434490950206871
"TAF11"	1332.41985472814	1.41998877436588	0.0958355948361962	14.8169245132036	1.1388032163508e-49	0.000995057533926336
"TAF12"	713.382623672831	1.80823185428009	0.109310492718138	16.54216177529	1.82359028893634e-61	0.000170988323613136
"TAF9"	2226.9078412182	2.00276372423865	0.0818946251139941	24.4553744699469	4.41167994920093e-132	4.60090690721757e-09
"TAGLN2"	40443.34475098	1.21486183497884	0.068641106042317	17.6987508655511	4.28710935804471e-70	4.72117200459638e-05
"TATDN1"	10613.1901081074	1.64683992715636	0.0925791257618745	17.7884583981949	8.68362127070342e-71	4.28550336118781e-05
"TBC1D23"	1286.48494793388	1.41370404105189	0.111432305226462	12.6866624376015	7.01102956795667e-37	0.00645769356583375
"TBC1D5"	454.980935104017	-2.74952865024868	0.154783880034808	-17.7636627898871	1.35122012047639e-70	4.39152869628745e-05
"TBC1D9B"	976.671053233357	-1.83967801293442	0.127391111939697	-14.4411802748473	2.84920892727116e-47	0.00139950875687169
"TBCD"	898.445747791007	-1.99619377850811	0.137655015964165	-14.5014241909482	1.18662045321998e-47	0.00132433605631411
"TBL1XR1"	2319.22132721853	-1.82023692331898	0.0879431613323051	-20.6978791271895	3.61951585446738e-95	1.12289666917957e-06
"TBPL1"	1193.28959904505	1.66475479307638	0.104220237822899	15.9734311478476	1.95716943835518e-57	0.000316743005792506
"TCERG1"	392.68867127744	-2.05453076696967	0.167694686280381	-12.2516151974819	1.6468294573333e-34	0.00920293560359535
"TCF19"	468.150937757111	-1.66530112219843	0.13524196676791	-12.3134938214576	7.66324987309513e-35	0.00879883205175237
"TCF20"	375.764717159549	-2.33954638997447	0.171350219836202	-13.653594329852	1.9216161430434e-42	0.00279607880238505
"TCF3"	1290.59064666787	-1.77282942469807	0.13718708929268	-12.9227133095291	3.35112131790557e-38	0.00525805492450681
"TCTA"	1709.45811534351	1.56447711521992	0.0997665836522096	15.6813740427732	2.02818868232607e-55	0.000428982912485001
"TEFM"	505.276442114925	1.74053157324154	0.128857574419136	13.5074059952433	1.41417053764503e-41	0.00317810863173721
"TES"	1699.18913931119	1.21659732669608	0.0835141005434682	14.5675678571531	4.51687704893769e-48	0.00125318543574241
"TEX30"	958.964370226382	2.14721123142719	0.12474082409081	17.2133801991242	2.10762538832919e-66	8.24421765596438e-05
"TEX36"	175.86764068182	2.6238646060469	0.208216324433499	12.601627721485	2.06831525415081e-36	0.00691981562971213
"TFAP4"	194.64734825148	-2.68843509865488	0.201913887189022	-13.3147607432177	1.89980073484697e-40	0.00375204682198178
"TFB2M"	1533.40279628702	1.5015806212268	0.0984363034689249	15.2543377627018	1.54049999259351e-52	0.000652364930337162
"TGFA"	1908.42283434655	1.07558726402773	0.0833120638208863	12.910342328575	3.93547561791735e-38	0.00531599919552507
"TGFBI"	1261.90829726867	2.01296674035368	0.093648471938476	21.4949235015402	1.73681053896483e-102	3.86429448444993e-07
"TGFBR2"	1839.65552336128	-1.18737555873706	0.0944853910343342	-12.5667634513529	3.21622956973483e-36	0.00713477479082614
"TGIF1"	6072.53790010858	1.30115125768062	0.0712253991802622	18.2680795426303	1.48588538665615e-74	2.44958032032661e-05
"TGOLN2"	1253.90985597251	-1.31694417848436	0.103947135455915	-12.6693647949816	8.74194075740002e-37	0.00654457447292915
"THAP10"	626.103203956813	1.86941119695641	0.118160424859203	15.8209586600925	2.23070083245538e-56	0.000369197977450675
"THBS1"	18046.6934281756	-2.24598667513733	0.114773692130863	-19.5688283041074	2.85162354625365e-85	4.89197069125312e-06
"THOC6"	544.544273187998	-1.7268581509204	0.1215522292341	-14.2067172424671	8.32369195170833e-46	0.0017143247735624
"THOC7"	3916.43533159535	1.43762808667939	0.0793723575922558	18.1124528776711	2.54166856332009e-73	2.91732674451548e-05
"THRAP3"	1115.23689608163	-2.05886686749154	0.136033757325584	-15.1349702306894	9.52237874804667e-52	0.000731984855466409
"THSD4"	418.941100438401	-1.98905845222879	0.157148841198308	-12.6571627067792	1.02123972922615e-36	0.00661191679725578
"THYN1"	1137.32133522944	1.50070152159889	0.120548512922172	12.4489426308209	1.41710097203575e-35	0.00788146519848969
"TIGAR"	1632.51140045448	1.08990446721723	0.0859825578420009	12.6758786266863	8.04521171939566e-37	0.00651322249273045
"TIMM10"	3605.8079239033	1.40856783113309	0.0884076064861779	15.9326542943261	3.76049464966518e-57	0.000330011287627989
"TIMM8A"	786.46134936678	1.85190503508215	0.118148543223417	15.6743789179036	2.2642746006286e-55	0.000431093257691685
"TIMM8B"	7753.98301258795	1.93299903389715	0.0828499001161629	23.3313381330203	2.13213567005309e-120	2.66277873389986e-08
"TIMMDC1"	3865.3612885705	1.32279229071836	0.085485580027745	15.4738646013636	5.20841039390771e-54	0.000525249296763296
"TIPARP"	1215.36012765452	1.52322035496921	0.103298034136992	14.7458794128564	3.27031875067611e-49	0.00106558416585625
"TIPRL"	3485.03049600988	1.78860845578984	0.0895299352494728	19.9777700140844	8.59795459518287e-89	2.91399617038532e-06
"TK1"	7718.68004824217	1.12515289464638	0.0654098327883831	17.2015864692167	2.58359837661495e-66	8.33240913617838e-05
"TKFC"	3057.12869021891	1.01488462779407	0.0752663309750953	13.4839125894137	1.94512135514242e-41	0.00323385024154808
"TKT"	12394.3211661744	-1.60604777660888	0.0692519123000981	-23.1913852378428	5.56239338859689e-119	3.09659713899879e-08
"TLE3"	615.015935452372	-1.71339581939174	0.14087415880521	-12.1625984064323	4.91694238897047e-34	0.00983600667829059
"TM2D1"	537.763892892162	1.67739987502687	0.127931371574628	13.1117164959681	2.82139605631026e-39	0.00443499767735071
"TM2D2"	3963.81493497565	1.32797221370908	0.0898608263390279	14.7780992876573	2.02809102908725e-49	0.00103322532194754
"TMBIM4"	1662.42647471292	1.40341219143928	0.110176620318012	12.737840273086	3.64341537157688e-37	0.0061766618283086
"TMCO1"	2945.58758494796	1.25078220138745	0.0830967928855865	15.0521116153016	3.34388067987877e-51	0.000798053161983462
"TMCO6"	3902.30018485195	1.99735578235294	0.11566399598359	17.2686043341985	8.10795951784492e-67	7.78764371419349e-05
"TMED2"	11243.1613303482	1.07260537285995	0.0720212209865123	14.8929073704654	3.6648022242853e-50	0.000925587653832822
"TMEM109"	1835.57746896923	-1.17418886533286	0.0798116801823796	-14.7119928142058	5.39936281703898e-49	0.00109997478373894
"TMEM132D-AS1"	3420.38804390283	1.08985982273768	0.074423935447237	14.6439423847767	1.47275091032355e-48	0.00116780772886453
"TMEM14A"	5719.63727495208	2.06077777785277	0.0999176873602332	20.6247545584502	1.64563755521463e-94	1.23660133413811e-06
"TMEM14B"	5907.19961595894	2.26647846620593	0.0925450551115885	24.4905409961998	1.86301184816578e-132	4.36008493127524e-09
"TMEM14C"	5453.68341238294	2.06296626587793	0.0958099831514853	21.5318508366312	7.83416502369905e-103	3.69318030922648e-07
"TMEM156"	429.262856471676	2.09747220850351	0.146103277688569	14.3560927700366	9.75752899385029e-47	0.00151534554857633
"TMEM167A"	5086.34717224785	1.43094403766481	0.0780570606160731	18.3320256536813	4.59470686256974e-75	2.28221892460466e-05
"TMEM18"	1063.48233111747	1.39419036826367	0.098612855404667	14.1380184413328	2.21432089985586e-45	0.00182610877221653
"TMEM182"	389.901412336951	2.12646308431259	0.154328532566222	13.7788071262852	3.41874489942414e-43	0.00248306747344781
"TMEM19"	1972.59826532306	1.51212744881821	0.0987272976738147	15.3162041750006	5.95978091668248e-53	0.000617051771351036
"TMEM199"	917.378611344785	1.37177039555636	0.104322532291303	13.1493203378723	1.71710944853341e-39	0.00428772784666577
"TMEM201"	706.373792314152	-2.16420310603542	0.17318484820912	-12.4964922071136	7.80185164245735e-36	0.00756556883483826
"TMEM205"	1086.61969617286	1.30444870452361	0.0943814002311067	13.8210357266313	1.90311761210374e-43	0.00240144199556043
"TMEM208"	1371.439906524	1.3784747497185	0.112299162323363	12.275022548692	1.23357435652234e-34	0.0090473085314296
"TMEM214"	824.752493795873	-1.53010213899406	0.120266661634699	-12.7225792933509	4.42991965222677e-37	0.00625475238872478
"TMEM230"	7511.66950864664	1.52292054674227	0.0675849538097553	22.5334258721125	1.95255475493792e-112	7.98920673261705e-08
"TMEM237"	1234.6454215762	1.23018951098542	0.0890236301527944	13.8186850937667	1.96628733407791e-43	0.0024039005604882
"TMEM251"	796.698523338252	1.57976376359077	0.107747411084859	14.6617329148316	1.13342859110341e-48	0.00115169779202669
